,state,geoid,year,month,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k,date,date_str
1775,Rhode Island,USA-44,2022,10,212.29,243.06,22.94,0.87,0.82,0.08,2022-10-01,2022-10
1776,South Carolina,USA-45,2022,10,439.32,503.4,9.78,6.87,7.34,0.14,2022-10-01,2022-10
1777,South Dakota,USA-46,2022,10,90.84,101.02,11.42,1.23,1.25,0.14,2022-10-01,2022-10
1778,Tennessee,USA-47,2022,10,582.19,726.13,10.63,8.26,11.02,0.16,2022-10-01,2022-10
1779,Texas,USA-48,2022,10,1378.1,1982.88,6.84,9.94,14.67,0.05,2022-10-01,2022-10
1780,Utah,USA-49,2022,10,227.81,240.06,7.49,1.13,1.25,0.04,2022-10-01,2022-10
1781,Vermont,USA-50,2022,10,79.1,85.12,13.64,0.68,0.94,0.15,2022-10-01,2022-10
1782,Virgin Islands,USA-78,2022,10,5.06,5.83,5.49,0.03,0.03,0.03,2022-10-01,2022-10
1783,Virginia,USA-51,2022,10,1018.45,1111.12,13.02,10.74,12.65,0.15,2022-10-01,2022-10
1784,Washington,USA-53,2022,10,708.23,760.48,9.99,7.77,8.73,0.11,2022-10-01,2022-10
1785,West Virginia,USA-54,2022,10,243.42,254.07,14.18,3.42,3.75,0.21,2022-10-01,2022-10
1786,Wisconsin,USA-55,2022,10,930.35,1019.21,17.5,6.35,6.57,0.11,2022-10-01,2022-10
1787,Wyoming,USA-56,2022,10,55.35,61.88,10.69,0.45,0.49,0.08,2022-10-01,2022-10
1788,Alabama,USA-01,2022,11,499.93,422.42,8.62,19.03,2.93,0.06,2022-11-01,2022-11
1789,Alaska,USA-02,2022,11,58.63,53.93,7.37,0.7,1.79,0.24,2022-11-01,2022-11
1790,American Samoa,USA-60,2022,11,0.17,0.47,0.96,0.0,0.0,0.0,2022-11-01,2022-11
1791,Arizona,USA-04,2022,11,1655.37,1307.23,17.96,6.77,5.72,0.08,2022-11-01,2022-11
1792,Arkansas,USA-05,2022,11,300.53,278.78,9.24,2.8,2.9,0.1,2022-11-01,2022-11
1793,California,USA-06,2022,11,4591.0,4474.11,11.32,96.53,22.09,0.06,2022-11-01,2022-11
1794,Colorado,USA-08,2022,11,874.13,1030.2,17.89,0.07,5.94,0.1,2022-11-01,2022-11
1795,Connecticut,USA-09,2022,11,459.8,449.69,12.61,4.13,4.49,0.13,2022-11-01,2022-11
1796,Delaware,USA-10,2022,11,119.1,118.9,12.21,0.83,0.79,0.08,2022-11-01,2022-11
1797,District of Columbia,USA-11,2022,11,53.6,52.55,7.44,0.2,0.4,0.06,2022-11-01,2022-11
1798,Florida,USA-12,2022,11,1554.77,1643.86,7.65,23.3,26.31,0.12,2022-11-01,2022-11
1799,Georgia,USA-13,2022,11,728.73,557.99,5.23,19.33,13.13,0.12,2022-11-01,2022-11
1800,Guam,USA-66,2022,11,16.5,15.47,9.18,0.2,0.19,0.11,2022-11-01,2022-11
1801,Hawaii,USA-15,2022,11,179.23,157.23,11.1,1.1,0.97,0.07,2022-11-01,2022-11
1802,Idaho,USA-16,2022,11,210.97,174.04,9.74,2.03,1.3,0.07,2022-11-01,2022-11
1803,Illinois,USA-17,2022,11,2096.33,2017.78,15.92,10.2,10.33,0.08,2022-11-01,2022-11
1804,Indiana,USA-18,2022,11,939.73,779.98,11.58,7.9,7.91,0.12,2022-11-01,2022-11
1805,Iowa,USA-19,2022,11,355.67,271.51,8.61,3.97,3.34,0.11,2022-11-01,2022-11
1806,Kansas,USA-20,2022,11,458.67,349.46,11.99,5.63,1.82,0.06,2022-11-01,2022-11
1807,Kentucky,USA-21,2022,11,675.67,811.52,18.16,8.97,6.56,0.15,2022-11-01,2022-11
1808,Louisiana,USA-22,2022,11,388.63,320.35,6.89,3.53,3.14,0.07,2022-11-01,2022-11
1809,Maine,USA-23,2022,11,143.8,142.19,10.58,3.4,2.78,0.21,2022-11-01,2022-11
1810,Maryland,USA-24,2022,11,658.3,638.97,10.57,8.73,4.64,0.08,2022-11-01,2022-11
1811,Massachusetts,USA-25,2022,11,769.37,864.12,12.54,12.47,13.69,0.2,2022-11-01,2022-11
1812,Michigan,USA-26,2022,11,1742.23,1900.82,19.03,26.1,25.05,0.25,2022-11-01,2022-11
1813,Minnesota,USA-27,2022,11,730.67,775.92,13.76,7.13,7.58,0.14,2022-11-01,2022-11
1814,Mississippi,USA-28,2022,11,231.93,188.73,6.34,3.23,2.17,0.07,2022-11-01,2022-11
1815,Missouri,USA-29,2022,11,875.47,784.65,12.78,40.7,4.99,0.08,2022-11-01,2022-11
1816,Montana,USA-30,2022,11,118.3,126.2,11.81,1.33,0.69,0.07,2022-11-01,2022-11
1817,Nebraska,USA-31,2022,11,259.9,220.29,11.39,8.33,2.74,0.14,2022-11-01,2022-11
1818,Nevada,USA-32,2022,11,292.83,310.2,10.07,6.67,2.31,0.08,2022-11-01,2022-11
1819,New Hampshire,USA-33,2022,11,138.7,141.67,10.42,2.17,2.36,0.18,2022-11-01,2022-11
1820,New Jersey,USA-34,2022,11,1692.23,1712.25,19.28,7.63,7.08,0.08,2022-11-01,2022-11
1821,New Mexico,USA-35,2022,11,610.77,594.98,28.38,2.53,2.56,0.12,2022-11-01,2022-11
1822,New York,USA-36,2022,11,4310.33,4163.51,21.4,144.63,19.94,0.1,2022-11-01,2022-11
1823,North Carolina,USA-37,2022,11,1263.43,1107.43,10.56,53.2,3.83,0.04,2022-11-01,2022-11
1824,North Dakota,USA-38,2022,11,115.4,124.6,16.35,0.0,0.0,0.0,2022-11-01,2022-11
1825,Northern Mariana Islands,USA-69,2022,11,1.37,2.13,3.94,0.03,0.07,0.13,2022-11-01,2022-11
1826,Ohio,USA-39,2022,11,1424.03,1574.47,13.47,13.67,7.49,0.07,2022-11-01,2022-11
1827,Oklahoma,USA-40,2022,11,383.47,404.19,10.21,27.9,2.64,0.06,2022-11-01,2022-11
1828,Oregon,USA-41,2022,11,548.13,447.29,10.6,6.33,5.15,0.12,2022-11-01,2022-11
1829,Pennsylvania,USA-42,2022,11,1846.93,1617.75,12.64,25.4,19.89,0.16,2022-11-01,2022-11
1830,Puerto Rico,USA-72,2022,11,958.5,964.53,28.48,3.57,3.45,0.1,2022-11-01,2022-11
1831,Rhode Island,USA-44,2022,11,162.07,178.74,16.87,2.5,1.65,0.16,2022-11-01,2022-11
1832,South Carolina,USA-45,2022,11,556.2,484.1,9.4,23.2,3.96,0.08,2022-11-01,2022-11
1833,South Dakota,USA-46,2022,11,153.67,125.43,14.18,1.93,1.3,0.15,2022-11-01,2022-11
1834,Tennessee,USA-47,2022,11,1031.83,905.59,13.26,7.7,7.37,0.11,2022-11-01,2022-11
1835,Texas,USA-48,2022,11,2000.0,1699.6,5.86,33.3,7.97,0.03,2022-11-01,2022-11
1836,Utah,USA-49,2022,11,447.07,438.32,13.67,1.8,1.79,0.06,2022-11-01,2022-11
1837,Vermont,USA-50,2022,11,62.73,55.78,8.94,1.0,1.23,0.2,2022-11-01,2022-11
1838,Virgin Islands,USA-78,2022,11,4.47,6.39,6.01,0.0,0.04,0.03,2022-11-01,2022-11
1839,Virginia,USA-51,2022,11,974.4,953.25,11.17,11.47,6.18,0.07,2022-11-01,2022-11
1840,Washington,USA-53,2022,11,711.9,639.85,8.4,4.03,7.44,0.1,2022-11-01,2022-11
1841,West Virginia,USA-54,2022,11,218.07,224.51,12.53,6.83,2.67,0.15,2022-11-01,2022-11
1842,Wisconsin,USA-55,2022,11,1032.07,936.6,16.09,6.93,5.41,0.09,2022-11-01,2022-11
1843,Wyoming,USA-56,2022,11,82.7,70.82,12.24,1.0,0.8,0.14,2022-11-01,2022-11
1844,Alabama,USA-01,2022,12,785.55,840.47,17.14,2.55,3.87,0.08,2022-12-01,2022-12
1845,Alaska,USA-02,2022,12,49.55,55.7,7.61,0.58,0.99,0.14,2022-12-01,2022-12
1846,American Samoa,USA-60,2022,12,0.13,0.12,0.26,0.0,0.0,0.0,2022-12-01,2022-12
1847,Arizona,USA-04,2022,12,1315.71,1606.05,22.06,13.9,12.85,0.18,2022-12-01,2022-12
1848,Arkansas,USA-05,2022,12,536.19,508.11,16.84,4.19,4.26,0.14,2022-12-01,2022-12
1849,California,USA-06,2022,12,10446.06,9682.59,24.51,32.55,29.74,0.08,2022-12-01,2022-12
1850,Colorado,USA-08,2022,12,855.52,915.05,15.89,8.74,8.61,0.15,2022-12-01,2022-12
1851,Connecticut,USA-09,2022,12,679.16,680.65,19.09,6.26,5.87,0.17,2022-12-01,2022-12
1852,Delaware,USA-10,2022,12,159.1,170.4,17.5,1.1,1.58,0.16,2022-12-01,2022-12
1853,District of Columbia,USA-11,2022,12,74.48,92.76,13.14,0.26,0.44,0.06,2022-12-01,2022-12
1854,Florida,USA-12,2022,12,2370.48,2620.7,12.2,33.42,35.22,0.16,2022-12-01,2022-12
1855,Georgia,USA-13,2022,12,1327.45,1452.1,13.62,10.55,11.06,0.1,2022-12-01,2022-12
1856,Guam,USA-66,2022,12,17.61,19.34,11.48,0.06,0.17,0.1,2022-12-01,2022-12
1857,Hawaii,USA-15,2022,12,152.58,165.12,11.66,0.77,0.87,0.06,2022-12-01,2022-12
1858,Idaho,USA-16,2022,12,174.26,197.77,11.07,1.55,1.84,0.11,2022-12-01,2022-12
1859,Illinois,USA-17,2022,12,2984.1,3072.94,24.25,12.1,12.02,0.1,2022-12-01,2022-12
1860,Indiana,USA-18,2022,12,1193.65,1278.85,19.0,7.29,8.59,0.13,2022-12-01,2022-12
1861,Iowa,USA-19,2022,12,413.42,436.18,13.83,4.13,4.45,0.14,2022-12-01,2022-12
1862,Kansas,USA-20,2022,12,484.16,515.17,17.68,1.87,1.69,0.06,2022-12-01,2022-12
1863,Kentucky,USA-21,2022,12,672.87,904.31,20.24,5.16,5.44,0.12,2022-12-01,2022-12
1864,Louisiana,USA-22,2022,12,1323.26,617.77,13.29,3.1,3.11,0.07,2022-12-01,2022-12
1865,Maine,USA-23,2022,12,164.1,162.78,12.11,1.97,2.27,0.17,2022-12-01,2022-12
1866,Maryland,USA-24,2022,12,965.42,926.75,15.33,6.9,6.75,0.11,2022-12-01,2022-12
1867,Massachusetts,USA-25,2022,12,1457.0,1250.65,18.14,17.52,14.44,0.21,2022-12-01,2022-12
1868,Michigan,USA-26,2022,12,1324.55,1428.51,14.31,23.68,23.96,0.24,2022-12-01,2022-12
1869,Minnesota,USA-27,2022,12,933.06,806.55,14.3,9.06,7.98,0.14,2022-12-01,2022-12
1870,Mississippi,USA-28,2022,12,487.81,470.52,15.81,1.9,2.0,0.07,2022-12-01,2022-12
1871,Missouri,USA-29,2022,12,1044.97,1161.76,18.93,6.94,6.92,0.11,2022-12-01,2022-12
1872,Montana,USA-30,2022,12,157.58,145.45,13.61,0.81,0.76,0.07,2022-12-01,2022-12
1873,Nebraska,USA-31,2022,12,442.29,441.5,22.82,1.39,1.58,0.08,2022-12-01,2022-12
1874,Nevada,USA-32,2022,12,463.61,419.46,13.62,4.03,3.77,0.12,2022-12-01,2022-12
1875,New Hampshire,USA-33,2022,12,199.1,194.9,14.33,1.29,1.35,0.1,2022-12-01,2022-12
1876,New Jersey,USA-34,2022,12,2523.39,2507.54,28.23,12.52,12.08,0.14,2022-12-01,2022-12
1877,New Mexico,USA-35,2022,12,402.9,444.53,21.2,3.45,2.75,0.13,2022-12-01,2022-12
1878,New York,USA-36,2022,12,6228.32,6277.65,32.27,31.74,31.06,0.16,2022-12-01,2022-12
1879,North Carolina,USA-37,2022,12,1337.77,1834.35,17.49,7.42,9.75,0.09,2022-12-01,2022-12
1880,North Dakota,USA-38,2022,12,139.0,130.08,17.07,1.29,0.97,0.13,2022-12-01,2022-12
1881,Northern Mariana Islands,USA-69,2022,12,0.77,1.01,1.87,0.0,0.0,0.0,2022-12-01,2022-12
1882,Ohio,USA-39,2022,12,2574.48,2269.11,19.41,13.87,12.31,0.1,2022-12-01,2022-12
1883,Oklahoma,USA-40,2022,12,973.97,821.68,20.76,8.26,2.18,0.05,2022-12-01,2022-12
1884,Oregon,USA-41,2022,12,473.26,545.78,12.94,3.13,4.01,0.09,2022-12-01,2022-12
1885,Pennsylvania,USA-42,2022,12,1785.32,1905.15,14.88,16.29,17.82,0.14,2022-12-01,2022-12
1886,Puerto Rico,USA-72,2022,12,1390.71,1356.09,40.04,5.61,5.35,0.16,2022-12-01,2022-12
1887,Rhode Island,USA-44,2022,12,217.45,240.15,22.67,0.94,1.73,0.16,2022-12-01,2022-12
1888,South Carolina,USA-45,2022,12,1021.94,1000.87,19.44,3.58,3.72,0.07,2022-12-01,2022-12
1889,South Dakota,USA-46,2022,12,98.68,123.47,13.96,0.68,0.76,0.09,2022-12-01,2022-12
1890,Tennessee,USA-47,2022,12,1238.29,1245.85,18.24,8.1,8.26,0.12,2022-12-01,2022-12
1891,Texas,USA-48,2022,12,4064.26,3959.63,13.65,12.45,11.73,0.04,2022-12-01,2022-12
1892,Utah,USA-49,2022,12,515.06,501.73,15.65,2.48,2.44,0.08,2022-12-01,2022-12
1893,Vermont,USA-50,2022,12,52.13,56.39,9.04,0.68,0.71,0.11,2022-12-01,2022-12
1894,Virgin Islands,USA-78,2022,12,10.45,6.83,6.43,0.1,0.09,0.08,2022-12-01,2022-12
1895,Virginia,USA-51,2022,12,1806.65,1743.4,20.42,8.06,9.36,0.11,2022-12-01,2022-12
1896,Washington,USA-53,2022,12,768.32,1009.26,13.25,10.61,9.78,0.13,2022-12-01,2022-12
1897,West Virginia,USA-54,2022,12,325.0,313.34,17.49,2.19,2.97,0.17,2022-12-01,2022-12
1898,Wisconsin,USA-55,2022,12,1111.0,1142.57,19.62,6.19,6.03,0.1,2022-12-01,2022-12
1899,Wyoming,USA-56,2022,12,62.0,71.05,12.28,0.68,0.89,0.16,2022-12-01,2022-12
1900,Alabama,USA-01,2023,01,1190.26,1103.86,22.51,4.35,3.88,0.08,2023-01-01,2023-01
1901,Alaska,USA-02,2023,01,93.77,75.09,10.27,0.58,0.83,0.11,2023-01-01,2023-01
1902,American Samoa,USA-60,2023,01,1.65,2.97,6.02,0.0,0.0,0.0,2023-01-01,2023-01
1903,Arizona,USA-04,2023,01,640.84,709.59,9.75,19.13,21.12,0.29,2023-01-01,2023-01
1904,Arkansas,USA-05,2023,01,363.39,408.07,13.52,5.0,4.66,0.15,2023-01-01,2023-01
1905,California,USA-06,2023,01,5057.19,5793.5,14.66,47.48,47.76,0.12,2023-01-01,2023-01
1906,Colorado,USA-08,2023,01,457.48,474.33,8.24,4.84,5.09,0.09,2023-01-01,2023-01
1907,Connecticut,USA-09,2023,01,608.35,626.39,17.57,5.9,6.51,0.18,2023-01-01,2023-01
1908,Delaware,USA-10,2023,01,128.52,146.03,15.0,1.55,1.58,0.16,2023-01-01,2023-01
1909,District of Columbia,USA-11,2023,01,76.97,78.31,11.09,0.35,0.42,0.06,2023-01-01,2023-01
1910,Florida,USA-12,2023,01,4225.52,4484.23,20.88,32.77,41.01,0.19,2023-01-01,2023-01
1911,Georgia,USA-13,2023,01,1348.94,1480.88,13.89,15.19,15.9,0.15,2023-01-01,2023-01
1912,Guam,USA-66,2023,01,28.55,25.95,15.4,0.16,0.17,0.1,2023-01-01,2023-01
1913,Hawaii,USA-15,2023,01,151.19,166.0,11.72,0.81,0.85,0.06,2023-01-01,2023-01
1914,Idaho,USA-16,2023,01,109.42,122.57,6.86,1.35,1.52,0.08,2023-01-01,2023-01
1915,Illinois,USA-17,2023,01,1617.1,1810.6,14.29,13.23,13.9,0.11,2023-01-01,2023-01
1916,Indiana,USA-18,2023,01,716.42,843.79,12.53,16.03,17.51,0.26,2023-01-01,2023-01
1917,Iowa,USA-19,2023,01,248.87,263.02,8.34,4.65,5.77,0.18,2023-01-01,2023-01
1918,Kansas,USA-20,2023,01,305.19,327.39,11.24,7.19,6.81,0.23,2023-01-01,2023-01
1919,Kentucky,USA-21,2023,01,1048.81,1022.44,22.89,7.19,6.21,0.14,2023-01-01,2023-01
1920,Louisiana,USA-22,2023,01,779.45,868.01,18.67,5.0,5.34,0.11,2023-01-01,2023-01
1921,Maine,USA-23,2023,01,166.29,173.19,12.88,2.1,2.56,0.19,2023-01-01,2023-01
1922,Maryland,USA-24,2023,01,902.0,932.88,15.43,8.84,8.86,0.15,2023-01-01,2023-01
1923,Massachusetts,USA-25,2023,01,1248.26,1398.12,20.29,21.1,22.94,0.33,2023-01-01,2023-01
1924,Michigan,USA-26,2023,01,1346.45,1279.83,12.82,28.03,23.9,0.24,2023-01-01,2023-01
1925,Minnesota,USA-27,2023,01,522.55,603.39,10.7,7.55,8.06,0.14,2023-01-01,2023-01
1926,Mississippi,USA-28,2023,01,730.48,713.17,23.96,4.03,2.49,0.08,2023-01-01,2023-01
1927,Missouri,USA-29,2023,01,781.94,755.83,12.32,10.35,9.4,0.15,2023-01-01,2023-01
1928,Montana,USA-30,2023,01,88.9,92.89,8.69,0.52,0.54,0.05,2023-01-01,2023-01
1929,Nebraska,USA-31,2023,01,149.13,172.96,8.94,2.16,2.07,0.11,2023-01-01,2023-01
1930,Nevada,USA-32,2023,01,219.32,247.81,8.05,4.19,4.78,0.15,2023-01-01,2023-01
1931,New Hampshire,USA-33,2023,01,176.29,196.47,14.45,2.77,2.6,0.19,2023-01-01,2023-01
1932,New Jersey,USA-34,2023,01,2434.35,2497.67,28.12,9.1,10.4,0.12,2023-01-01,2023-01
1933,New Mexico,USA-35,2023,01,186.52,197.48,9.42,4.45,4.51,0.22,2023-01-01,2023-01
1934,New York,USA-36,2023,01,4625.55,4819.21,24.77,36.39,35.25,0.18,2023-01-01,2023-01
1935,North Carolina,USA-37,2023,01,3088.0,2625.28,25.03,11.35,9.69,0.09,2023-01-01,2023-01
1936,North Dakota,USA-38,2023,01,76.03,81.38,10.68,0.58,0.75,0.1,2023-01-01,2023-01
1937,Northern Mariana Islands,USA-69,2023,01,5.13,10.28,19.08,0.0,0.0,0.0,2023-01-01,2023-01
1938,Ohio,USA-39,2023,01,1296.74,1499.66,12.83,13.71,14.68,0.13,2023-01-01,2023-01
1939,Oklahoma,USA-40,2023,01,660.1,747.09,18.88,3.97,4.13,0.11,2023-01-01,2023-01
1940,Oregon,USA-41,2023,01,309.61,345.31,8.19,6.48,6.68,0.16,2023-01-01,2023-01
1941,Pennsylvania,USA-42,2023,01,1734.19,1887.25,14.74,23.84,25.1,0.19,2023-01-01,2023-01
1942,Puerto Rico,USA-72,2023,01,953.19,1020.97,30.14,4.9,5.15,0.15,2023-01-01,2023-01
1943,Rhode Island,USA-44,2023,01,340.84,295.65,27.91,1.61,1.58,0.15,2023-01-01,2023-01
1944,South Carolina,USA-45,2023,01,1383.84,1260.7,24.49,7.84,7.43,0.14,2023-01-01,2023-01
1945,South Dakota,USA-46,2023,01,66.87,72.72,8.22,1.0,1.03,0.12,2023-01-01,2023-01
1946,Tennessee,USA-47,2023,01,1235.39,2194.78,32.14,10.39,10.55,0.15,2023-01-01,2023-01
1947,Texas,USA-48,2023,01,4151.35,4496.26,15.51,21.19,21.59,0.07,2023-01-01,2023-01
1948,Utah,USA-49,2023,01,210.45,246.01,7.67,2.13,2.22,0.07,2023-01-01,2023-01
1949,Vermont,USA-50,2023,01,57.97,61.46,9.85,3.16,3.23,0.52,2023-01-01,2023-01
1950,Virgin Islands,USA-78,2023,01,23.97,19.96,18.79,0.06,0.08,0.07,2023-01-01,2023-01
1951,Virginia,USA-51,2023,01,1783.16,1841.53,21.57,14.77,14.31,0.17,2023-01-01,2023-01
1952,Washington,USA-53,2023,01,662.0,734.47,9.65,11.84,12.25,0.16,2023-01-01,2023-01
1953,West Virginia,USA-54,2023,01,316.77,325.54,18.16,5.23,4.43,0.25,2023-01-01,2023-01
1954,Wisconsin,USA-55,2023,01,728.55,754.04,12.95,10.06,9.95,0.17,2023-01-01,2023-01
1955,Wyoming,USA-56,2023,01,10.52,33.22,5.74,0.68,0.7,0.12,2023-01-01,2023-01
1956,Alabama,USA-01,2023,02,993.32,993.32,20.26,3.89,2.11,0.04,2023-02-01,2023-02
1957,Alaska,USA-02,2023,02,96.29,106.54,14.56,0.43,0.8,0.11,2023-02-01,2023-02
1958,American Samoa,USA-60,2023,02,0.11,0.3,0.6,0.0,0.0,0.0,2023-02-01,2023-02
1959,Arizona,USA-04,2023,02,1301.11,462.28,6.35,9.57,9.45,0.13,2023-02-01,2023-02
1960,Arkansas,USA-05,2023,02,285.5,288.63,9.56,4.5,4.71,0.16,2023-02-01,2023-02
1961,California,USA-06,2023,02,3746.93,3661.54,9.27,43.46,35.0,0.09,2023-02-01,2023-02
1962,Colorado,USA-08,2023,02,465.21,460.11,7.99,2.43,3.26,0.06,2023-02-01,2023-02
1963,Connecticut,USA-09,2023,02,299.32,316.48,8.88,6.46,7.41,0.21,2023-02-01,2023-02
1964,Delaware,USA-10,2023,02,159.29,148.52,15.25,1.96,2.24,0.23,2023-02-01,2023-02
1965,District of Columbia,USA-11,2023,02,53.29,52.52,7.44,0.18,0.16,0.02,2023-02-01,2023-02
1966,Florida,USA-12,2023,02,2605.43,2693.14,12.54,48.82,49.67,0.23,2023-02-01,2023-02
1967,Georgia,USA-13,2023,02,1156.43,1157.46,10.86,14.18,13.42,0.13,2023-02-01,2023-02
1968,Guam,USA-66,2023,02,7.89,11.32,6.72,0.14,0.12,0.07,2023-02-01,2023-02
1969,Hawaii,USA-15,2023,02,75.29,97.28,6.88,1.29,1.89,0.13,2023-02-01,2023-02
1970,Idaho,USA-16,2023,02,124.61,118.14,6.61,1.32,1.25,0.07,2023-02-01,2023-02
1971,Illinois,USA-17,2023,02,1516.29,1500.52,11.84,10.39,10.65,0.08,2023-02-01,2023-02
1972,Indiana,USA-18,2023,02,646.43,646.43,9.6,6.57,6.58,0.1,2023-02-01,2023-02
1973,Iowa,USA-19,2023,02,222.04,216.35,6.86,3.75,3.75,0.12,2023-02-01,2023-02
1974,Kansas,USA-20,2023,02,284.79,283.14,9.72,3.07,3.53,0.12,2023-02-01,2023-02
1975,Kentucky,USA-21,2023,02,736.79,791.2,17.71,7.71,7.33,0.16,2023-02-01,2023-02
1976,Louisiana,USA-22,2023,02,993.89,832.93,17.92,6.46,6.46,0.14,2023-02-01,2023-02
1977,Maine,USA-23,2023,02,177.07,160.58,11.95,2.11,2.2,0.16,2023-02-01,2023-02
1978,Maryland,USA-24,2023,02,556.46,578.32,9.57,7.79,6.66,0.11,2023-02-01,2023-02
1979,Massachusetts,USA-25,2023,02,831.71,843.39,12.23,19.18,19.85,0.29,2023-02-01,2023-02
1980,Michigan,USA-26,2023,02,952.54,907.29,9.09,14.46,17.74,0.18,2023-02-01,2023-02
1981,Minnesota,USA-27,2023,02,608.04,618.67,10.97,7.57,7.85,0.14,2023-02-01,2023-02
1982,Mississippi,USA-28,2023,02,332.68,451.88,15.18,3.64,3.66,0.12,2023-02-01,2023-02
1983,Missouri,USA-29,2023,02,580.21,601.08,9.79,7.71,6.24,0.1,2023-02-01,2023-02
1984,Montana,USA-30,2023,02,105.71,99.18,9.28,0.68,0.49,0.05,2023-02-01,2023-02
1985,Nebraska,USA-31,2023,02,173.5,162.68,8.41,3.89,2.93,0.15,2023-02-01,2023-02
1986,Nevada,USA-32,2023,02,174.5,172.62,5.6,1.39,2.41,0.08,2023-02-01,2023-02
1987,New Hampshire,USA-33,2023,02,158.14,144.45,10.63,1.93,1.99,0.15,2023-02-01,2023-02
1988,New Jersey,USA-34,2023,02,1426.0,1513.33,17.04,6.39,6.47,0.07,2023-02-01,2023-02
1989,New Mexico,USA-35,2023,02,159.29,153.7,7.33,2.93,2.98,0.14,2023-02-01,2023-02
1990,New York,USA-36,2023,02,2497.75,2700.33,13.88,27.68,20.07,0.1,2023-02-01,2023-02
1991,North Carolina,USA-37,2023,02,1680.64,1680.64,16.02,13.5,8.33,0.08,2023-02-01,2023-02
1992,North Dakota,USA-38,2023,02,118.11,117.12,15.37,0.64,0.56,0.07,2023-02-01,2023-02
1993,Northern Mariana Islands,USA-69,2023,02,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-01,2023-02
1994,Ohio,USA-39,2023,02,1258.14,1253.14,10.72,13.68,11.01,0.09,2023-02-01,2023-02
1995,Oklahoma,USA-40,2023,02,499.07,508.21,12.85,7.11,5.64,0.14,2023-02-01,2023-02
1996,Oregon,USA-41,2023,02,374.71,374.71,8.88,6.14,5.98,0.14,2023-02-01,2023-02
1997,Pennsylvania,USA-42,2023,02,1522.96,1491.57,11.65,19.18,18.65,0.15,2023-02-01,2023-02
1998,Puerto Rico,USA-72,2023,02,516.21,559.44,16.52,3.68,3.91,0.12,2023-02-01,2023-02
1999,Rhode Island,USA-44,2023,02,180.18,183.52,17.32,1.5,1.37,0.13,2023-02-01,2023-02
2000,South Carolina,USA-45,2023,02,741.89,719.04,13.96,14.07,8.98,0.17,2023-02-01,2023-02
2001,South Dakota,USA-46,2023,02,132.93,132.93,15.02,0.96,0.91,0.11,2023-02-01,2023-02
2002,Tennessee,USA-47,2023,02,1232.89,1232.9,18.05,10.11,10.11,0.15,2023-02-01,2023-02
2003,Texas,USA-48,2023,02,2741.11,2741.11,9.46,24.75,20.08,0.07,2023-02-01,2023-02
2004,Utah,USA-49,2023,02,207.39,205.55,6.41,0.82,0.9,0.03,2023-02-01,2023-02
2005,Vermont,USA-50,2023,02,61.96,61.97,9.93,1.0,1.0,0.16,2023-02-01,2023-02
2006,Virgin Islands,USA-78,2023,02,9.07,10.6,9.98,0.04,0.04,0.04,2023-02-01,2023-02
2007,Virginia,USA-51,2023,02,951.57,1025.21,12.01,17.39,20.64,0.24,2023-02-01,2023-02
2008,Washington,USA-53,2023,02,722.14,697.95,9.16,8.36,9.35,0.13,2023-02-01,2023-02
2009,West Virginia,USA-54,2023,02,200.32,261.67,14.6,3.25,3.49,0.19,2023-02-01,2023-02
2010,Wisconsin,USA-55,2023,02,621.64,620.81,10.66,7.32,7.03,0.12,2023-02-01,2023-02
2011,Wyoming,USA-56,2023,02,70.93,48.42,8.37,0.79,0.73,0.13,2023-02-01,2023-02
2012,Alabama,USA-01,2023,03,436.39,375.46,7.66,7.78,10.52,0.21,2023-03-01,2023-03
2013,Alaska,USA-02,2023,03,65.91,70.37,9.62,0.0,0.22,0.03,2023-03-01,2023-03
2014,American Samoa,USA-60,2023,03,0.04,0.01,0.01,0.0,0.0,0.0,2023-03-01,2023-03
2015,Arizona,USA-04,2023,03,714.39,518.27,7.12,6.39,5.35,0.08,2023-03-01,2023-03
2016,Arkansas,USA-05,2023,03,154.39,203.81,6.75,3.65,4.5,0.15,2023-03-01,2023-03
2017,California,USA-06,2023,03,3521.96,3172.44,8.03,31.43,40.36,0.1,2023-03-01,2023-03
2018,Colorado,USA-08,2023,03,396.91,401.28,6.97,5.57,4.73,0.08,2023-03-01,2023-03
2019,Connecticut,USA-09,2023,03,139.78,154.29,4.33,5.43,5.29,0.15,2023-03-01,2023-03
2020,Delaware,USA-10,2023,03,109.96,100.58,10.33,1.87,1.5,0.15,2023-03-01,2023-03
2021,District of Columbia,USA-11,2023,03,31.39,28.71,4.07,0.22,0.31,0.04,2023-03-01,2023-03
2022,Florida,USA-12,2023,03,3021.65,2970.1,13.83,36.83,34.13,0.16,2023-03-01,2023-03
2023,Georgia,USA-13,2023,03,527.91,441.39,4.14,9.7,9.25,0.09,2023-03-01,2023-03
2024,Guam,USA-66,2023,03,5.48,7.83,4.65,-0.22,0.11,0.07,2023-03-01,2023-03
2025,Hawaii,USA-15,2023,03,105.43,68.79,4.86,1.39,0.97,0.07,2023-03-01,2023-03
2026,Idaho,USA-16,2023,03,187.65,166.99,9.34,2.09,1.58,0.09,2023-03-01,2023-03
